threshold,accuracy,precision,recall,f1
0.5,0.8962136349781555,0.21050028264556248,0.7330216535433071,0.32707509881422925
0.51,0.8994987638432621,0.21523420399824894,0.7258858267716536,0.33202025886325265
0.52,0.9027076912656213,0.22009497248812843,0.718503937007874,0.3369684380589695
0.53,0.9058488840722051,0.22510518934081347,0.7108759842519685,0.34193395668126403
0.54,0.9091424797642835,0.2311042994272808,0.7049704724409449,0.3480954984508839
0.55,0.9121058692044569,0.2367697308109009,0.6990649606299213,0.35373217954304925
0.56,0.9151285264334338,0.24274861878453038,0.6919291338582677,0.35940695296523517
0.5700000000000001,0.9177532427947303,0.24808275370073124,0.6845472440944882,0.3641837936902736
0.5800000000000001,0.9205472956954651,0.2538404590042569,0.6749507874015748,0.36893073301950235
0.5900000000000001,0.9236207538862736,0.26175141786023265,0.6700295275590551,0.37644293910278565
0.6000000000000001,0.9261184678429911,0.26805970149253733,0.6628937007874016,0.3817486183930849
0.6100000000000001,0.9285484471839334,0.27427510060881233,0.6540354330708661,0.38647764449291166
0.6200000000000001,0.931037694313679,0.28150765606595995,0.6468996062992126,0.3923002312915019
0.6300000000000001,0.9335354082703966,0.28943270300333707,0.640255905511811,0.3986517542515704
0.6400000000000001,0.9359061198225354,0.2975282975282975,0.6338582677165354,0.40496777236283604
0.6500000000000001,0.9380905611812917,0.3052290717198369,0.62623031496063,0.41041767456861794
0.6600000000000001,0.9404104717715989,0.31375250501002006,0.6163877952755905,0.4158366533864542
0.6700000000000002,0.942738849188878,0.3234332068559466,0.6082677165354331,0.422311437601435
0.6800000000000002,0.9448724895858028,0.33283235414674134,0.5994094488188977,0.4280066766230344
0.6900000000000002,0.9470653977715311,0.34331137209968493,0.5898129921259843,0.4340032590983161
0.7000000000000002,0.9485978934534494,0.3502462319056857,0.5775098425196851,0.4360427310729215
0.7100000000000002,0.9503505266366377,0.3591549295774648,0.5647145669291339,0.4390663860723168
0.7200000000000002,0.9520438920310225,0.3686802363755745,0.5526574803149606,0.44230011815675463
0.7300000000000002,0.9537880583872388,0.3797446514837819,0.5415846456692913,0.4464503042596349
0.7400000000000002,0.9553120872421851,0.39027476500361535,0.53125,0.4499791579824927
0.7500000000000002,0.9569123175398787,0.4028067513749289,0.5226377952755905,0.45496412123808505
0.7600000000000002,0.9580976733159481,0.41218495733280414,0.5110728346456693,0.4563330770075799
0.7700000000000002,0.9595370339011752,0.4252561154087393,0.500492125984252,0.4598168870803662
0.7800000000000002,0.960781657466048,0.4378011388523872,0.49187992125984253,0.4632676709154114
0.7900000000000003,0.9620516815118366,0.45146307477937764,0.47834645669291337,0.4645161290322581
0.8000000000000003,0.9634148406543164,0.4684042291615441,0.46875,0.46857705079326034
0.8100000000000003,0.9644647271988349,0.4828298476633101,0.46013779527559057,0.4712107849313343
0.8200000000000003,0.9654468791275781,0.49768329245025894,0.4493110236220472,0.4722617354196302
0.8300000000000003,0.9664882988451248,0.5153445280833816,0.43799212598425197,0.4735301942005853
0.8400000000000003,0.9674196498120364,0.533047735618115,0.4286417322834646,0.475177304964539
0.8500000000000003,0.968478003183527,0.5554111147221319,0.42052165354330706,0.47864444755636465
0.8600000000000003,0.9693331527076913,0.5759972489683631,0.4121555118110236,0.4804934021801492
0.8700000000000003,0.9699850983845294,0.5961467210077807,0.3959153543307087,0.47582433831140025
0.8800000000000003,0.9707640464659464,0.6221511395441823,0.3828740157480315,0.474028941355674
0.8900000000000003,0.9714498594506723,0.6474850809889173,0.3737696850393701,0.47394695787831514
0.9000000000000004,0.9720340705117351,0.6744612563044475,0.36195866141732286,0.4710968775020016
