threshold,accuracy,precision,recall,f1
0.5,0.9376502861787517,0.3163163163163163,0.7003201181974883,0.4357952804167944
0.51,0.9396992583059572,0.324100678082979,0.6944102437823196,0.4419370004701457
0.52,0.9416296948555559,0.33206876111440425,0.6897315932036444,0.448303457106274
0.53,0.9435347309242388,0.34031349497918195,0.6843142083230731,0.454567759875685
0.54,0.9450248924712975,0.3468513853904282,0.6781580891406057,0.4589617531872344
0.55,0.9467690588275138,0.3550403750976817,0.6712632356562424,0.4644347900161854
0.56,0.9483777559521793,0.3629878869448183,0.6641221374045801,0.469410843268645
0.5700000000000001,0.9499187184610696,0.37081939799331104,0.6552573257818272,0.4736139539022871
0.5800000000000001,0.9514766146239035,0.37957888664551487,0.648116227530165,0.4787630741246021
0.5900000000000001,0.9528397737663833,0.38737124944021495,0.6390051711401132,0.48234200743494426
0.6000000000000001,0.9543468689673857,0.3973152291313069,0.6340802757941394,0.4885221020679188
0.6100000000000001,0.9558285636874725,0.4076972213350367,0.6286628909135681,0.4946236559139785
0.6200000000000001,0.9572001896569242,0.4179055170135448,0.6229992612656982,0.5002471576866041
0.6300000000000001,0.9584617468757408,0.42798704619055733,0.6183206106870229,0.5058420628525383
0.6400000000000001,0.9597910387103329,0.4392011311417462,0.6119182467372568,0.511369482457043
0.6500000000000001,0.9608155247739357,0.44835124795044634,0.6060083723220882,0.515392670157068
0.6600000000000001,0.9618315440105666,0.4579492003762935,0.5993597636050234,0.51919795221843
0.6700000000000002,0.9629660988248044,0.4694037145650049,0.5912336862841665,0.5233217088055798
0.6800000000000002,0.9640921868120703,0.4817592217267937,0.5853238118689977,0.5285158421345192
0.6900000000000002,0.9652098079723643,0.49493884436946434,0.5779364688500369,0.5332273088719754
0.7000000000000002,0.9661834930741355,0.5073384446878423,0.5703028810637774,0.5369812195687457
0.7100000000000002,0.9669709079825245,0.5181488203266787,0.5624230485102192,0.539378911323651
0.7200000000000002,0.967910725776408,0.5319500117896723,0.5555281950258557,0.5434834979523007
0.7300000000000002,0.9688336099163477,0.5466830466830467,0.5478946072395962,0.5472881564383225
0.7400000000000002,0.9697141599214278,0.5620194771911841,0.5400147746860379,0.5507974381514504
0.7500000000000002,0.9704931080028448,0.5765143464399575,0.5343511450381679,0.5546325878594249
0.7600000000000002,0.9711873878145426,0.5911357340720221,0.525486333415415,0.5563811758571242
0.7700000000000002,0.9717123310868019,0.6041666666666666,0.514159074119675,0.5555407742450446
0.7800000000000002,0.9722965421478647,0.6187895212285456,0.5060329967988181,0.5567596857220265
0.7900000000000003,0.9726860161885732,0.6306729264475743,0.4961832061068702,0.5554024255788313
0.8000000000000003,0.9731686253259728,0.64603798297315,0.48584092588032507,0.5546029515108925
0.8100000000000003,0.9736935685982321,0.6640302613480055,0.47549864565377986,0.5541684603242933
0.8200000000000003,0.9740576421580248,0.6801590169859053,0.4634326520561438,0.5512595196250732
0.8300000000000003,0.9742185118704915,0.6914091936699321,0.45185914799310517,0.5465376023827252
0.8400000000000003,0.9744979171605649,0.7065773926742812,0.44176311253385864,0.5436363636363636
0.8500000000000003,0.9747688556236664,0.722702925422332,0.43191332184191084,0.5406905055487053
0.8600000000000003,0.9748027229315541,0.7347468628299437,0.41812361487318395,0.5329566854990584
0.8700000000000003,0.9750567277407118,0.7530640036314117,0.4085200689485348,0.5296934865900383
0.8800000000000003,0.975149862837403,0.7663197729422895,0.39891652302388575,0.5246963562753036
0.8900000000000003,0.9751752633183188,0.7790410281759763,0.3880817532627432,0.5180802103879028
0.9000000000000004,0.9753869339926169,0.8027282266526757,0.3767544939670032,0.5128205128205128
