ensemble_name,weights,roc_auc,pr_auc,logloss,f1_0_50
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.25, CatBoost:0.45",0.92538469826116,0.5643374043162478,0.22392320724033754,0.4297942634029133
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.15, CatBoost:0.50",0.9253647498591407,0.56575292967369,0.22166235397456469,0.4357703743233971
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.50, CatBoost:0.30",0.9252615143416887,0.5613314357392805,0.22557009912868778,0.4238586156111929
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.35, CatBoost:0.40",0.9252454891182028,0.5624632476974177,0.22630760254846333,0.4258436944937833
LightGBM_XGBoost_CatBoost,"LightGBM:1.00, XGBoost:0.00, CatBoost:0.00",0.9251932635582896,0.5977154532126074,0.13210843399656017,0.5222839818089945
LightGBM_XGBoost_CatBoost,"LightGBM:0.40, XGBoost:0.05, CatBoost:0.55",0.9251761026210401,0.5667148310641147,0.21952586195780716,0.43884393063583815
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.75, CatBoost:0.10",0.9250192100261363,0.5614994866873069,0.21890691865832415,0.4253548339154343
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.70, CatBoost:0.15",0.9250178152141758,0.5605718503503871,0.22195942136083088,0.4230118443316413
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.45, CatBoost:0.35",0.9249541936518968,0.5601113722845521,0.2288180925505868,0.4203617269544924
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.80, CatBoost:0.05",0.9249379546723984,0.5623550370845977,0.21591201329815543,0.4273414688927154
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.65, CatBoost:0.20",0.9249300305858728,0.5596421732204026,0.22506898630263417,0.4201692936368943
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.20, CatBoost:0.50",0.9248639842963001,0.5627257646578422,0.22728251299924193,0.4269712929307915
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.30, CatBoost:0.45",0.924799363046811,0.5610150197658434,0.22963956296242033,0.4216532553035845
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.10, CatBoost:0.55",0.9247733927708629,0.5640452978559918,0.2250521965493952,0.4307507326970767
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.60, CatBoost:0.25",0.9247654708434887,0.5585495346173721,0.22823566044071647,0.4172329044383403
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.40, CatBoost:0.40",0.9245769401995769,0.558777062986887,0.23212478543981896,0.4158330334652753
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.55, CatBoost:0.30",0.9245226504906942,0.5573974626829671,0.2314599444376215,0.4138227087357802
LightGBM_XGBoost_CatBoost,"LightGBM:0.40, XGBoost:0.00, CatBoost:0.60",0.9245123491782109,0.5647712041846867,0.22295165514204138,0.43478260869565216
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.25, CatBoost:0.50",0.9242821641808243,0.5594605432170631,0.233032743300576,0.4174126479930696
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.15, CatBoost:0.55",0.9242799100265101,0.5610126208867798,0.23070468394080276,0.4214839748280404
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.80, CatBoost:0.10",0.9242353818422002,0.5572633563726606,0.22481290415833496,0.4158043273753528
