threshold,accuracy,precision,recall,f1
0.5,0.8916923493751482,0.20349232232640305,0.7369586614173228,0.31892237248429345
0.51,0.8951044806448335,0.2081200476824907,0.7303149606299213,0.3239290586630286
0.52,0.898618213838182,0.21323955916473317,0.7236712598425197,0.32941308243727596
0.53,0.9018948758763166,0.2180496214676561,0.7157972440944882,0.33427176098822176
0.54,0.90507840281776,0.22304890335580874,0.7081692913385826,0.33924677314787527
0.55,0.9083804653368104,0.22926516547800305,0.703986220472441,0.3458864776642689
0.56,0.9113607884309276,0.2345187764237752,0.6961122047244095,0.3508402058659391
0.5700000000000001,0.9144935144105395,0.2406532015470563,0.6889763779527559,0.35671061851073316
0.5800000000000001,0.9175246384664884,0.2468111676032468,0.6808562992125984,0.36229132569558103
0.5900000000000001,0.9203102245402512,0.2524532493982596,0.671013779527559,0.3668774384501547
0.6000000000000001,0.9231720120567616,0.2585774865073246,0.6601870078740157,0.371606648199446
0.6100000000000001,0.9257797947641142,0.2652755591054313,0.6537893700787402,0.37741477272727275
0.6200000000000001,0.9283283096826633,0.2719452793035548,0.6456692913385826,0.38270254503026324
0.6300000000000001,0.9311308294103702,0.2796665223040277,0.6355807086614174,0.38842105263157894
0.6400000000000001,0.9335946760592001,0.2870985915492958,0.6269685039370079,0.39384805626400804
0.6500000000000001,0.9361685914586649,0.29604413663575535,0.6205708661417323,0.4008583008821426
0.6600000000000001,0.938496968875944,0.3045920859794822,0.6136811023622047,0.4071172053542279
0.6700000000000002,0.9406644765807566,0.3129606099110546,0.6060531496062992,0.41277023629964804
0.6800000000000002,0.943060588613811,0.3230482776965022,0.5976870078740157,0.41940775274108605
0.6900000000000002,0.9452788972804552,0.33282229965156795,0.5875984251968503,0.42494883886466767
0.7000000000000002,0.9470061299827277,0.34036363636363637,0.5757874015748031,0.42782704086296736
0.7100000000000002,0.9489789006671859,0.35095715587967186,0.5684055118110236,0.4339658087544618
0.7200000000000002,0.9508585362549531,0.3616412213740458,0.5595472440944882,0.4393353941267388
0.7300000000000002,0.9528313069394114,0.3740177227888313,0.5504429133858267,0.44539571926331506
0.7400000000000002,0.9543468689673857,0.38363126533473535,0.5386318897637795,0.4481064483111566
0.7500000000000002,0.9560063670538829,0.39610866372980913,0.531003937007874,0.45374264087468463
0.7600000000000002,0.9575134622548853,0.40770123839009287,0.5184547244094488,0.45645580589254764
0.7700000000000002,0.9589697564940562,0.42030167142274766,0.5073818897637795,0.45975473801560757
0.7800000000000002,0.9601974464049853,0.43195898312326425,0.49753937007874016,0.46243567753001713
0.7900000000000003,0.9615182714126054,0.4458455302859716,0.48720472440944884,0.4656084656084656
0.8000000000000003,0.9629068310360009,0.4621085345445852,0.47563976377952755,0.46877652479689585
0.8100000000000003,0.9641175872929861,0.4781077000503271,0.4675196850393701,0.4727544165215228
0.8200000000000003,0.965243675280252,0.49454351876497205,0.45718503937007876,0.4751310574095384
0.8300000000000003,0.9661834930741355,0.5097929490766648,0.4483267716535433,0.4770882429955486
0.8400000000000003,0.967013242117384,0.5247058823529411,0.4389763779527559,0.4780278670953912
0.8500000000000003,0.9680123277000712,0.5448275862068965,0.42765748031496065,0.4791838985387373
0.8600000000000003,0.9691214820333932,0.5700840336134454,0.41732283464566927,0.4818866316238102
0.8700000000000003,0.9698919632878382,0.5914985590778098,0.40403543307086615,0.4801169590643275
0.8800000000000003,0.9705608426186203,0.6130150173276858,0.39173228346456695,0.4780063053595556
0.8900000000000003,0.9712381887763741,0.6389004581424407,0.37746062992125984,0.4745552977571539
0.9000000000000004,0.9717461983946896,0.6622043730477465,0.36515748031496065,0.47073750991276764
