threshold,accuracy,precision,recall,f1
0.5,0.8895756426321672,0.19880568974771873,0.7290846456692913,0.3124209194432729
0.51,0.8933179801537576,0.20365227051798362,0.7217027559055118,0.31766489764973466
0.52,0.8968909811359095,0.2087162550258472,0.7153051181102362,0.32314361938639397
0.53,0.9006079181765841,0.2143229360530038,0.7084153543307087,0.3290849859975996
0.54,0.9038761133877468,0.21945962589485027,0.7015255905511811,0.3343301084725887
0.55,0.906983438886443,0.22457424797071462,0.6943897637795275,0.33938665063138906
0.56,0.9100060961154198,0.23021287088024986,0.6892224409448819,0.3451420121988787
0.5700000000000001,0.9133674264232736,0.2369947126044687,0.6838090551181102,0.3519949335022166
0.5800000000000001,0.916220747112812,0.24269702585826494,0.6766732283464567,0.35725885027606363
0.5900000000000001,0.9191841365529854,0.2488314544954633,0.6680610236220472,0.3626043405676127
0.6000000000000001,0.9220797913773834,0.25558831922381814,0.6611712598425197,0.3686629622007272
0.6100000000000001,0.9248399769702307,0.2624148484549314,0.6540354330708661,0.37455083491862184
0.6200000000000001,0.9275578284282182,0.2692623792890898,0.6449311023622047,0.37991013190317435
0.6300000000000001,0.930140210654655,0.27664568441267473,0.6380413385826772,0.38594924462305574
0.6400000000000001,0.9326463914383446,0.2844321329639889,0.6316437007874016,0.39223775689510276
0.6500000000000001,0.934932434720764,0.29187262903782046,0.624753937007874,0.3978688396145107
0.6600000000000001,0.937387814542622,0.3007536786696973,0.6186023622047244,0.40473315624245354
0.6700000000000002,0.9395468554204627,0.3087064676616915,0.6107283464566929,0.4101123595505618
0.6800000000000002,0.9416974294713313,0.3170383817427386,0.6016240157480315,0.41525135869565216
0.6900000000000002,0.944076607850442,0.3273073263558516,0.59251968503937,0.4216793625777077
0.7000000000000002,0.9460239780539845,0.3357498223169865,0.5812007874015748,0.42562393008379135
0.7100000000000002,0.9480475497002743,0.34615384615384615,0.5735728346456693,0.4317466197443971
0.7200000000000002,0.9499525857689572,0.35604053000779423,0.562007874015748,0.43591945796354614
0.7300000000000002,0.9517052189521455,0.3658376963350785,0.5501968503937008,0.43946540880503143
0.7400000000000002,0.9534747857892776,0.3771673819742489,0.5406003937007874,0.44433208615633535
0.7500000000000002,0.9551596843566905,0.3893280632411067,0.5332185039370079,0.45005192107995845
0.7600000000000002,0.9565059098452264,0.3989071038251366,0.5209153543307087,0.4518194429623306
0.7700000000000002,0.9583178108172181,0.4142543421840687,0.5105807086614174,0.45740108012785186
0.7800000000000002,0.9597656382294172,0.4276094276094276,0.5,0.46098003629764067
0.7900000000000003,0.9612812002573915,0.44360735652559274,0.4926181102362205,0.46682989390229684
0.8000000000000003,0.9623988214176855,0.45592705167173253,0.47982283464566927,0.467569835751109
0.8100000000000003,0.9634317743082602,0.4687116564417178,0.4699803149606299,0.4693451283941516
0.8200000000000003,0.9646594642191892,0.485729112610275,0.46062992125984253,0.47284667845415507
0.8300000000000003,0.965904087784062,0.5050671049027664,0.453740157480315,0.4780298120544394
0.8400000000000003,0.9667761709621702,0.520196191575303,0.4436515748031496,0.4788844621513944
0.8500000000000003,0.9677752565448573,0.5398148148148149,0.43036417322834647,0.4789156626506024
0.8600000000000003,0.9684610695295831,0.5554465161923454,0.41781496062992124,0.4768993118943968
0.8700000000000003,0.9693331527076913,0.5774894810659187,0.40526574803149606,0.47628687102371314
0.8800000000000003,0.9703153046364345,0.6048872180451128,0.3959153543307087,0.4785841760856633
0.8900000000000003,0.9709672503132726,0.629117527450183,0.3806594488188976,0.47432163115131076
0.9000000000000004,0.9715260608934195,0.6529899607158446,0.36811023622047245,0.4708103855232101
